Intensity,X,Z,ImageIndex
1882.4774,2.338176,67.894653,287
835.37866,66.340248,68.27137,287
595.49231,38.577435,72.690857,287
377.36325,69.274391,74.34819,287
4210.6294,49.621044,74.681984,287
418.10883,55.490067,74.524185,287
355.98227,36.248409,77.947739,287
1780.5176,50.072746,81.357979,287
2919.3198,44.906673,81.743965,287
1332.2974,36.966908,85.401512,287
300.34659,7.0171995,86.259712,287
495.60196,36.471405,87.302643,287
2197.6279,53.960808,87.99041,287
594.67242,59.63055,88.213669,287
405.67316,67.56311,89.112259,287
373.18939,51.128689,91.345848,287
1063.7863,43.754505,94.191193,287
317.62195,4.4045711,95.264435,287
1937.578,8.8647346,95.114227,287
891.34528,52.402622,96.762405,287
465.71204,47.203587,98.134605,287
662.33142,57.251217,100.48186,287
2316.1934,5.3815536,101.27367,287
414.35178,13.677956,103.98027,287
2803.4387,7.7265568,104.82398,287
395.65134,29.381767,107.16612,287
387.51239,45.098667,108.23873,287
737.31915,8.535491,108.34498,287
1507.6058,22.472202,108.98795,287
383.63455,48.208393,108.79343,287
476.60367,22.490364,114.63371,287
426.41092,55.190849,113.58294,287
309.92535,23.728268,3.8175793,288
478.29932,44.571377,2.1875987,288
350.51898,38.527687,3.7460942,288
354.68759,19.303415,8.7407207,288
449.92868,15.751671,10.480019,288
690.82465,20.248028,9.5652113,288
317.27426,53.984325,12.67559,288
544.02924,45.538235,14.175758,288
430.69638,18.768652,15.060743,288
366.53351,50.641186,16.946953,288
557.10748,18.486046,18.253254,288
822.70782,13.517349,20.492287,288
357.22095,33.950951,19.799278,288
537.51636,9.1173334,21.229635,288
572.22174,73.570808,21.178659,288
2259.1304,12.091202,21.851254,288
515.86829,19.334105,22.866901,288
2057.1711,6.3737612,26.222591,288
304.83618,48.654491,25.863031,288
374.27832,56.893406,26.211487,288
939.53979,21.383394,26.864885,288
399.85818,56.81876,27.963921,288
318.48236,72.89254,29.136471,288
462.15851,57.035835,29.644384,288
993.24768,63.551079,30.678602,288
534.2326,13.445184,32.339161,288
429.92267,65.311577,31.646149,288
871.31696,48.118931,32.998383,288
546.82086,53.127861,39.607738,288
506.73306,73.823204,40.392277,288
1004.7825,60.383617,42.448463,288
399.0405,68.35099,41.925911,288
1200.5032,35.897232,43.329197,288
302.80338,43.765991,45.189247,288
1492.4912,59.659332,45.636368,288
334.81708,13.334554,49.547894,288
1285.5785,47.557339,50.198753,288
302.87491,71.137253,50.064568,288
855.40326,7.8658991,51.326904,288
1602.2539,4.1117663,53.360893,288
392.1434,63.96402,52.730835,288
1143.7125,51.55278,53.995895,288
1923.5325,67.106964,53.788811,288
325.25974,40.376968,55.204239,288
519.74304,4.1772552,60.83638,288
1925.1471,46.532135,62.551254,288
2005.6348,13.227723,63.794571,288
854.50189,7.437294,64.201851,288
2555.3845,14.946892,63.719978,288
2957.7144,22.358585,63.822121,288
3409.0374,23.91061,63.6763,288
903.94995,72.790215,64.170357,288
1348.0189,3.3759646,65.357185,288
880.63867,66.446945,68.314072,288
572.32996,38.477806,72.588135,288
4230.77,49.639225,74.68573,288
449.66412,55.232437,74.679352,288
427.70673,69.25972,74.528732,288
366.01996,36.150272,77.892998,288
3054.0842,44.923805,81.739754,288
1292.9834,50.151283,81.533379,288
1336.3462,37.153652,85.412834,288
542.1889,36.576965,87.542938,288
2073.9729,53.85429,88.072617,288
510.07568,59.432358,88.136902,288
341.92148,50.830551,91.067749,288
1080.0769,43.820408,94.131134,288
1936.7168,8.8022976,95.070038,288
951.95599,52.396961,96.724098,288
368.00909,47.32402,98.362938,288
537.92773,57.223175,100.46667,288
1784.5981,5.7983027,101.43803,288
501.2818,14.001882,104.1998,288
2751.6238,7.5645542,105.00414,288
355.28961,51.953526,104.76431,288
349.62051,29.234196,107.33386,288
392.84042,44.78154,108.33488,288
730.74988,8.3718357,107.98504,288
1559.0886,22.485556,108.91525,288
353.33035,48.148735,108.78014,288
307.12222,29.631792,110.88865,288
455.33539,22.731758,114.6282,288
435.65097,55.130379,113.49986,288
324.14554,23.623291,3.3307109,289
430.49286,44.539803,2.184943,289
406.85965,15.60532,10.253909,289
779.22211,20.348194,9.3689528,289
521.33844,45.542118,14.183049,289
399.81271,50.862045,16.983604,289
571.58832,18.984344,18.196758,289
284.33026,23.004974,17.802032,289
347.28311,42.788467,19.619049,289
620.12231,14.156512,20.381229,289
341.34344,33.973843,19.885067,289
558.80811,73.699623,21.144732,289
2193.1726,12.13964,21.913265,289
563.89331,19.415903,22.756269,289
1734.5464,6.4557595,26.389755,289
359.08081,56.735203,26.201332,289
954.14777,21.284954,26.764484,289
489.35452,56.330418,27.877474,289
295.52216,72.554642,29.039146,289
1049.7926,63.508842,30.842497,289
589.5683,13.433765,32.578819,289
437.79758,64.856934,31.652233,289
737.16382,48.091717,32.964077,289
285.52072,37.034027,36.762543,289
567.00757,52.903793,39.354641,289
414.23627,74.177711,40.424427,289
1003.755,60.404453,42.475307,289
441.38348,68.424324,41.879482,289
277.9787,13.177444,43.045357,289
1138.296,35.994282,43.289261,289
1481.9585,59.474182,45.462292,289
361.15887,13.307075,49.084911,289
1156.489,47.63987,50.205421,289
307.63373,56.510159,50.240837,289
279.73077,71.362778,50.298386,289
555.68817,64.941811,51.755234,289
649.22919,7.5857964,51.406021,289
1398.6802,4.025414,53.498032,289
1687.2405,51.587109,53.894035,289
1295.8943,66.828331,53.618149,289
357.49194,40.441952,55.202343,289
527.24438,1.6647863,59.631535,289
314.58157,62.779461,59.480831,289
2160.2012,12.952244,63.384186,289
2918.0388,14.92204,63.755501,289
621.97021,20.275843,64.210999,289
3847.7346,23.826292,63.481216,289
2801.3921,45.013721,63.478729,289
1050.5837,72.764397,64.179726,289
2170.5618,1.8025808,65.286697,289
1553.8003,1.9873824,66.919319,289
831.87286,66.547997,68.331673,289
509.45355,38.600597,72.371162,289
3643.322,49.591614,74.627068,289
378.45029,55.40847,74.95092,289
468.19769,69.118179,74.628075,289
375.12717,36.175537,77.904861,289
744.32245,49.963932,81.59491,289
3122.3618,44.946476,81.746956,289
1304.5616,37.327946,85.426781,289
490.51846,36.606182,87.558273,289
2059.2107,53.736706,88.103806,289
458.49554,59.448284,88.054123,289
409.92465,67.486923,89.853462,289
313.15366,52.861626,90.032173,289
1113.7386,43.823288,94.060875,289
1943.6736,8.7455101,95.048065,289
956.14972,52.3503,96.67099,289
294.7551,47.466431,99.047623,289
311.84335,18.648006,99.712601,289
749.14032,57.050453,100.27759,289
2335.8052,5.5504656,101.38008,289
2760.0583,7.564146,105.03004,289
485.15073,14.058041,104.438,289
410.40958,51.703747,104.85138,289
343.70624,29.322432,107.40274,289
435.35037,44.578438,108.14371,289
1559.0818,22.394672,108.89175,289
326.73935,48.081036,108.79096,289
290.39932,29.539865,110.78179,289
429.96182,55.206982,113.44264,289
510.98874,22.943048,114.2886,289
415.70706,44.519051,2.2339933,290
274.84476,23.971249,4.4056048,290
275.06143,72.464539,5.720839,290
278.93964,15.570801,9.5407763,290
774.92719,20.035257,9.3365479,290
278.10266,15.257509,12.30587,290
502.09833,45.538147,14.133781,290
403.79288,51.04562,16.957577,290
568.23383,19.253084,17.89814,290
349.20282,23.736847,19.027292,290
662.41278,14.21521,20.757172,290
382.93686,33.941486,19.866669,290
656.93457,42.356285,19.647459,290
546.24738,73.776665,21.135708,290
2055.8845,12.334927,21.95393,290
610.74054,19.384579,22.902624,290
752.61432,6.4403877,24.601402,290
449.38913,49.067898,25.217125,290
1357.3107,6.8486834,26.529928,290
982.85071,21.099485,26.622805,290
622.52563,56.264736,28.061199,290
290.89447,72.551666,28.82173,290
942.24396,63.525803,31.018494,290
548.20099,13.264689,32.703259,290
427.57397,64.531586,31.71656,290
688.20605,48.065094,32.921486,290
549.3313,53.051777,39.385788,290
284.94727,8.2748432,41.326435,290
466.23193,53.413338,40.427433,290
337.49051,74.372169,40.438232,290
947.70026,60.426086,42.506775,290
516.60413,68.463303,41.837765,290
297.61597,13.411055,43.250584,290
1084.4165,36.090416,43.22237,290
1257.5376,59.490944,45.402557,290
371.98911,13.420507,48.980751,290
1011.9173,47.734211,50.242447,290
318.89114,56.46476,50.222149,290
719.38373,7.1605797,51.786556,290
636.28961,64.982658,51.947872,290
1331.903,3.9755702,53.590607,290
1933.2751,51.475689,53.830093,290
814.58118,66.670578,53.675884,290
267.92822,40.334011,55.75124,290
1342.8304,2.4976079,59.63393,290
293.25256,62.757774,59.420876,290
2350.1724,12.304872,63.49971,290
3682.0371,24.04096,63.527565,290
591.79871,7.1079865,64.286339,290
3437.9253,14.82984,63.873726,290
1957.9069,23.068844,63.676292,290
3205.0398,45.287689,63.637444,290
1170.0042,72.648514,64.215546,290
3309.6138,2.4889674,65.013176,290
334.78375,55.779106,64.454384,290
751.59973,66.553024,68.304329,290
1140.2699,2.4771152,68.418816,290
283.42084,38.546776,69.013222,290
486.09143,38.498848,72.611618,290
3115.9431,49.448662,74.526001,290
391.03256,55.550335,75.150238,290
486.08093,69.139191,74.72464,290
364.98282,36.311337,77.797333,290
636.31946,49.765228,81.334885,290
3148.5659,44.966881,81.749191,290
1288.6927,37.379295,85.489883,290
2045.2843,53.644356,88.17186,290
479.00479,59.599522,88.06147,290
515.22986,67.584007,89.732643,290
1138.0338,43.808685,93.991692,290
1854.8257,8.7736568,95.142021,290
899.37347,52.280937,96.633553,290
437.13663,48.036896,97.692429,290
337.31458,8.9049206,98.198334,290
268.50073,18.464218,99.550629,290
1018.9347,56.990593,100.10403,290
2383.4441,5.3830795,101.26099,290
3088.105,7.6086912,104.95552,290
448.11182,14.048418,104.73619,290
465.46274,51.793869,104.76564,290
372.64191,29.484791,107.33321,290
469.07162,44.559143,107.83778,290
1458.8024,22.369505,108.92574,290
302.81384,48.149433,108.84037,290
433.20618,55.280418,113.41376,290
590.39459,22.966307,114.18333,290
434.59003,44.484619,2.2809119,291
975.04089,19.411613,9.1332397,291
307.90698,15.052526,11.421783,291
488.14819,45.551434,14.099497,291
401.1153,51.152798,16.827068,291
425.98773,11.452909,18.317043,291
573.09979,19.046684,17.925884,291
393.46194,23.749121,19.331211,291
763.29083,14.47874,20.64164,291
452.55048,33.904095,19.871529,291
867.97498,42.517914,19.670586,291
540.07471,73.846313,21.084461,291
469.6463,9.1508169,23.120062,291
1932.0839,12.446839,21.939564,291
611.46405,19.494001,22.909479,291
663.07605,5.6601,23.810444,291
396.90979,49.170723,25.032162,291
1066.4602,6.9855595,26.624228,291
965.26019,21.041748,26.681459,291
626.61371,56.103199,28.273031,291
309.82861,72.25148,28.22492,291
315.2023,57.550175,29.588987,291
723.37891,63.460007,31.500229,291
438.79803,13.239369,32.586876,291
652.80829,48.080799,32.914593,291
438.64664,65.197525,32.303806,291
476.14413,53.317356,39.529678,291
296.19501,74.262459,40.509285,291
829.96082,60.486584,42.40905,291
578.19379,68.450645,41.795593,291
1082.5796,36.191715,43.186676,291
1213.2749,59.758793,45.635357,291
353.00635,13.819711,49.715122,291
899.68127,47.844128,50.317482,291
842.33362,48.237637,51.00169,291
889.12775,7.0376968,51.730888,291
678.08881,64.93029,52.225632,291
798.32794,65.617638,53.374687,291
1428.5149,3.9272704,53.605289,291
1649.1951,51.519367,53.873905,291
1466.4225,2.4350545,60.216003,291
2095.5994,46.579132,62.349289,291
2059.178,11.855913,64.093971,291
3231.9749,23.773815,63.667374,291
630.35687,8.7508717,63.626778,291
3106.1387,14.786601,63.915497,291
2665.2869,22.546741,63.646904,291
3387.4167,45.415466,63.878685,291
504.74463,55.763077,64.456352,291
1110.323,72.54985,64.244461,291
4022.5552,2.6150866,65.262375,291
326.54181,42.742329,65.237839,291
723.66547,66.546417,68.28595,291
1032.2792,2.3502822,68.3256,291
413.95087,38.437019,72.3358,291
2944.9441,49.415539,74.49659,291
433.77917,55.423805,75.049774,291
483.60803,69.209785,74.704041,291
448.91403,36.276249,77.794487,291
585.53302,49.791218,81.49041,291
3127.7441,45.001446,81.740646,291
1174.4724,37.462753,85.542252,291
339.08655,3.8968849,85.951851,291
1986.9591,53.589447,88.256126,291
506.80865,59.7187,88.141411,291
551.59637,67.619186,89.629059,291
365.41696,9.5368738,90.873184,291
1128.8496,43.782558,93.952774,291
1669.9694,8.7962484,95.247498,291
806.3222,52.260284,96.571762,291
737.93677,47.521416,97.910553,291
1009.4149,56.928967,99.980011,291
2134.4963,5.3334513,100.84867,291
2584.1086,7.7294445,104.79671,291
552.66864,14.14081,104.84473,291
552.97943,51.6861,104.78912,291
411.29285,29.611958,107.20041,291
509.98996,44.456871,107.3793,291
733.22601,8.4148083,108.41806,291
1398.1932,22.342531,109.01556,291
436.99026,55.334488,113.44174,291
596.37378,22.954947,114.14648,291
468.81555,44.508282,2.3400197,292
1097.7034,19.770212,9.2911882,292
315.46573,15.091475,11.73532,292
477.16595,45.577812,14.076673,292
395.11508,51.232452,16.684536,292
439.77145,9.9588547,17.935066,292
617.26831,18.905226,17.930927,292
315.66214,23.99276,19.476391,292
756.36102,14.701134,20.519962,292
488.97723,34.006748,19.945147,292
917.39496,42.667843,19.712593,292
510.1615,74.039284,21.077494,292
695.96967,8.44419,21.952196,292
1957.5354,12.240191,21.846609,292
569.42529,19.616163,22.748613,292
326.95526,57.397614,25.483595,292
1028.9913,5.9000764,26.804081,292
899.35596,21.132109,26.751064,292
604.81519,56.396572,28.408228,292
349.60681,72.308678,28.270348,292
319.34756,57.561977,29.569506,292
726.15747,63.593048,31.754032,292
352.36441,13.384538,32.24744,292
584.30096,48.079971,32.917854,292
401.70456,65.239174,32.328587,292
344.75552,6.0767937,36.051331,292
361.57065,37.136547,36.925121,292
458.44885,53.101433,39.948574,292
311.91879,73.952782,40.76432,292
334.29614,6.5046015,41.353527,292
688.70038,60.527645,42.558186,292
599.74408,68.409813,41.775616,292
1172.3251,36.2094,43.210594,292
1160.7506,59.777348,45.616535,292
814.75702,47.919277,50.416718,292
1052.6692,48.288925,51.431664,292
752.14148,7.2463293,51.756298,292
644.31915,65.037971,52.739109,292
1079.3627,65.817108,53.212475,292
1485.125,3.8818202,53.568951,292
1055.9395,51.598549,53.949989,292
1125.2924,2.7953529,59.573654,292
1488.2024,2.7898769,62.154305,292
2205.1953,46.648361,62.186714,292
2441.9268,11.027209,63.620506,292
369.51636,8.4028625,63.514175,292
2193.3013,14.819889,63.915054,292
1731.4358,21.318108,63.506203,292
3092.459,23.99662,63.453491,292
3289.46,45.241932,64.046196,292
666.60077,55.95583,64.427841,292
968.63617,72.481636,64.241364,292
3710.1147,2.5361037,65.416855,292
758.8194,66.614487,68.281853,292
983.00909,2.2502034,68.331711,292
465.74619,38.534424,72.186165,292
2893.0308,49.508865,74.610672,292
470.92001,55.386784,74.938797,292
492.17316,69.144707,74.678833,292
539.75165,36.266518,77.879951,292
3031.2268,45.043575,81.732834,292
712.20331,49.784184,81.939201,292
1061.8643,37.532433,85.491241,292
306.94641,4.0044389,86.391914,292
1961.1218,53.534279,88.347427,292
506.65118,59.617001,88.120895,292
559.3866,67.490105,89.469826,292
495.48578,8.7262917,90.760239,292
1075.2128,43.73122,93.944672,292
1568.0225,8.7229776,95.27697,292
693.53351,52.326939,96.48806,292
657.13855,47.302795,97.88131,292
888.90863,56.769035,99.905975,292
2763.6445,5.330442,100.67476,292
1967.2909,8.1393414,104.60373,292
520.98438,14.114809,104.90321,292
619.30988,51.553795,104.80264,292
469.19754,29.669619,107.04837,292
627.61145,44.603607,107.09706,292
751.89447,8.5342541,108.65961,292
1417.2152,22.341406,109.05856,292
618.61914,22.896608,114.13516,292
460.12836,55.212154,113.63646,292
462.2702,44.498482,2.4181099,293
608.68604,20.340157,7.4197712,293
1095.3621,20.349186,9.6980705,293
304.16684,53.727386,11.035218,293
467.32944,45.637852,14.090567,293
373.9314,51.263821,16.533926,293
589.18866,10.490199,18.142359,293
645.14941,19.095125,17.962797,293
762.13214,14.611339,20.673927,293
484.31726,34.135391,19.992975,293
784.75079,42.795441,19.803797,293
1017.3156,8.378046,21.464577,293
507.47098,73.976006,20.921568,293
1995.6748,12.310194,21.8503,293
501.67084,19.66515,22.686817,293
509.56567,6.9749956,23.672136,293
600.81268,56.806702,25.905712,293
954.99219,6.0692916,26.946194,293
853.13672,20.99564,26.682171,293
374.69955,48.918205,26.73171,293
378.33926,72.150681,28.494297,293
452.45331,56.637604,28.34008,293
945.39954,63.73819,31.619156,293
294.28146,75.172729,30.8235,293
291.5101,13.427761,32.109493,293
502.68225,48.002716,32.894142,293
350.76279,65.052032,32.235996,293
374.05637,6.3571329,36.048035,293
444.0687,37.117706,36.747139,293
357.20663,53.153893,39.82486,293
349.52338,73.742729,40.860783,293
583.15857,60.550823,42.765186,293
592.50214,68.335846,41.855221,293
1281.6031,36.235371,43.240417,293
369.96811,56.289528,43.114403,293
1134.0508,59.680607,45.500095,293
723.99194,48.295319,50.643398,293
1470.5095,48.871471,51.425236,293
726.91302,6.9036365,51.762615,293
614.93671,63.844902,52.896084,293
1410.0417,66.088516,53.236591,293
1302.3087,3.7984443,53.38324,293
1092.6943,51.536896,53.997768,293
1067.6473,2.6244926,59.778114,293
307.34323,8.1157465,60.38821,293
1787.3296,2.4292383,61.892021,293
2195.5737,46.637295,62.190823,293
2620.7893,10.860218,63.437332,293
550.63373,7.4504662,64.053421,293
1657.2966,14.985592,63.898613,293
2826.6238,22.712452,63.51915,293
3402.2285,23.54583,63.404266,293
2824.7424,45.373894,64.181046,293
694.44598,56.016525,64.293884,293
965.48596,72.614769,64.226753,293
2210.1914,2.6763358,65.848007,293
824.0097,66.653343,68.266731,293
1019.9034,2.1534133,68.360451,293
501.29681,38.611923,72.577667,293
2836.1216,49.40773,74.773674,293
428.48828,55.220886,75.269753,293
493.77765,69.107262,74.642044,293
526.37817,36.190228,77.889862,293
2896.0715,45.073673,81.755936,293
1109.3831,49.923996,82.184265,293
1105.5538,37.691696,85.465355,293
533.55145,36.425076,87.90625,293
1927.4236,53.581577,88.378227,293
495.32935,59.534271,88.06765,293
655.20258,67.587212,89.311478,293
393.1441,8.6786289,91.17688,293
1004.4833,43.689743,93.94323,293
1533.4003,8.8413506,95.322639,293
591.84576,52.46825,96.514023,293
403.59454,47.108685,97.903458,293
774.58356,56.657467,99.901497,293
1852.9286,5.5855536,100.42672,293
2290.0913,7.9720135,104.87321,293
451.30588,13.892401,104.69276,293
622.4483,51.56776,104.83648,293
536.51776,29.731096,107.00812,293
725.99048,44.829578,107.06876,293
333.16833,47.814178,108.59496,293
720.1792,8.3767614,108.34214,293
1427.3654,22.297693,109.04655,293
663.19794,22.95833,114.20216,293
485.64413,55.190643,113.64895,293
366.34222,44.438114,2.4647107,294
356.8205,22.439341,6.2890754,294
299.27591,72.59671,5.7739229,294
676.65607,20.42136,7.4225702,294
1072.2507,20.284595,9.6062737,294
329.47531,53.72353,10.990008,294
462.20303,45.655811,14.102609,294
358.87341,51.388737,16.416824,294
634.40442,19.312447,17.956381,294
873.53418,14.784604,20.332521,294
301.73843,24.46825,19.741011,294
469.37915,34.314949,20.023682,294
530.02332,42.865589,20.107737,294
343.98627,43.838573,19.949438,294
1141.7854,8.2242889,21.434618,294
502.3056,73.926682,20.896378,294
1954.0431,12.444127,22.01338,294
400.50153,7.2150345,23.574825,294
835.48444,56.905727,25.910696,294
735.21716,6.2892327,26.909948,294
878.81989,20.828003,26.579809,294
415.60754,49.040695,26.959953,294
398.07303,72.016968,28.213234,294
463.28302,56.288403,28.049086,294
1085.7783,63.829803,31.612686,294
308.5495,75.197876,30.778851,294
450.88516,47.92392,32.846912,294
346.64828,6.4765215,36.217476,294
407.51926,37.218868,36.909706,294
317.25677,52.45713,39.261429,294
362.61069,73.611778,40.933037,294
572.34589,60.65033,42.761948,294
547.55676,68.2705,41.895962,294
1297.296,36.291447,43.278042,294
559.36267,56.463531,43.226479,294
1065.3485,59.777771,45.497337,294
1795.3944,49.162033,51.384441,294
489.39398,5.8085337,52.227711,294
1043.2312,4.0511909,53.544247,294
597.89099,63.98143,52.929035,294
1733.2321,66.170914,53.094082,294
1364.6713,51.470612,53.828491,294
1988.7156,46.603184,62.2906,294
1574.344,2.6091092,62.781609,294
1949.5891,10.118153,63.46106,294
3011.4702,23.744699,63.669647,294
1625.1598,15.003483,63.813141,294
3667.3152,21.06937,63.776031,294
2162.6616,45.954983,64.334541,294
675.07867,55.963058,64.243721,294
1016.6897,72.556763,64.214783,294
900.45367,66.682121,68.296135,294
1001.1191,1.9931726,68.252335,294
296.77933,38.925629,72.031868,294
2824.0896,49.488632,74.832504,294
414.83075,55.059528,75.388451,294
445.77087,69.099884,74.565163,294
455.66254,36.167004,77.895248,294
2715.0806,45.085293,81.804436,294
1651.5481,50.035961,82.353912,294
1198.5005,37.615383,85.499832,294
712.10504,36.348415,88.097099,294
1989.3574,53.488716,88.46994,294
454.63196,59.532928,88.010696,294
695.35699,67.535255,89.251068,294
929.6236,43.661976,93.939011,294
1609.6318,8.9275427,95.228485,294
374.68906,46.827534,95.452843,294
570.53101,52.521523,96.68689,294
534.02582,47.095875,97.989014,294
372.88947,8.9570599,100.14999,294
670.36823,56.542164,99.929848,294
2408.4045,5.2998033,100.63292,294
2315.771,7.9954796,104.92566,294
419.2449,13.699284,104.69714,294
626.58911,51.518932,104.91421,294
555.04688,29.744028,106.9761,294
879.48499,44.725349,107.20097,294
395.27444,47.845558,108.37549,294
691.00812,8.1060305,108.1665,294
1484.3438,22.27861,109.04291,294
706.28076,23.068069,114.17999,294
483.89636,55.141075,113.5874,294
309.92212,44.674347,2.4415851,295
528.02155,20.727613,7.1481218,295
622.75299,22.981739,6.1100183,295
1173.3562,20.221121,9.2041388,295
320.78928,53.569843,10.766586,295
462.13593,45.611732,14.098903,295
356.5282,51.509926,16.444304,295
524.10748,10.565054,17.877985,295
633.96155,19.595142,17.975901,295
912.14368,14.834536,19.99707,295
314.01685,24.56682,19.779696,295
442.142,34.456184,20.067947,295
331.94037,45.105003,19.907503,295
1148.8867,8.1936073,21.482561,295
377.22086,42.231136,20.967422,295
457.39798,73.893745,20.96125,295
1893.3877,12.514269,22.077499,295
442.37408,7.4547014,23.325003,295
839.10889,57.181236,25.752605,295
823.51508,20.680277,26.567217,295
349.90576,49.454765,27.139248,295
511.69131,5.9240732,27.609961,295
424.13608,72.058243,28.104801,295
513.83435,56.098328,28.320789,295
295.92081,75.212242,30.677671,295
1128.9341,63.942444,31.549892,295
456.10892,47.987835,32.893181,295
313.15329,65.950752,32.51165,295
329.11514,6.4884987,36.872753,295
348.3978,52.370785,39.489799,295
364.43384,73.653259,40.900108,295
606.40509,60.588604,42.748394,295
501.66788,68.303017,41.922474,295
1273.7681,36.33992,43.295837,295
523.93671,57.121147,43.731789,295
883.80231,59.946003,45.446445,295
313.71442,15.671122,48.061176,295
1666.7388,49.228783,51.40683,295
660.31732,6.0766401,52.50214,295
2006.8855,66.060669,52.859772,295
1124.3927,3.5575409,53.561855,295
1276.7136,51.38353,53.74461,295
1528.1448,46.581886,62.386322,295
2144.7146,9.5841951,63.749741,295
1725.1776,14.934961,63.766953,295
2516.2058,20.799519,63.521446,295
2930.937,24.155622,63.744446,295
2010.3367,45.635296,63.956139,295
724.15363,55.950111,64.271187,295
1073.4821,72.498947,64.207169,295
2507.0596,1.7059093,65.797836,295
969.41211,66.561455,68.312401,295
969.41522,2.1045229,67.862396,295
293.31189,39.24485,69.431549,295
326.23315,38.969578,72.016464,295
2860.5808,49.570595,74.782051,295
502.55096,54.950443,75.201134,295
389.33627,69.032593,74.516518,295
387.80618,36.109806,78.028938,295
2559.6904,45.118683,81.832832,295
1791.3313,50.059952,82.547783,295
1273.208,37.73558,85.626045,295
785.05603,36.282749,87.961678,295
306.47653,44.2491,88.40097,295
401.55225,59.574684,88.078812,295
2142.8992,53.391926,88.624786,295
527.90991,67.270004,89.412476,295
877.95514,43.585041,93.937904,295
1686.5697,8.8016768,95.197403,295
622.94189,52.323563,96.823334,295
800.33679,47.108364,97.837265,295
671.2406,56.535641,99.955742,295
3390.6621,5.4333901,100.53982,295
2282.0559,8.3475161,104.7039,295
328.90335,14.215118,104.64655,295
679.84424,51.479382,104.92451,295
526.14758,29.567144,106.96013,295
1006.0538,44.581112,107.15366,295
671.45709,8.0687771,107.3773,295
419.58212,47.943226,108.23728,295
1628.1813,22.252871,109.00343,295
672.23254,23.214798,114.09809,295
476.45905,55.065994,113.52771,295
620.13806,19.980949,7.9384508,296
706.50439,23.35726,6.4132776,296
1240.0089,20.25461,9.5216713,296
352.97354,20.384321,15.04977,296
445.01172,45.627903,14.078679,296
313.38419,11.902383,14.11387,296
383.91693,51.565739,16.485376,296
546.96393,10.838329,17.944321,296
645.65967,19.536791,18.01112,296
772.74579,15.00227,19.873953,296
384.91858,43.397038,19.656895,296
314.36002,24.48765,19.72027,296
404.89734,34.52861,19.961664,296
403.60965,45.174911,19.588861,296
338.74402,42.405045,20.481724,296
401.68594,73.906204,21.06591,296
1165.6942,7.9946442,21.855587,296
1843.0978,12.502217,22.098539,296
517.61548,7.549428,22.845572,296
668.9118,57.199585,25.567673,296
304.98013,16.89435,25.352253,296
720.55719,20.55217,26.445423,296
342.70407,49.651192,27.131384,296
497.8956,5.7863803,27.683842,296
391.64261,72.062805,28.133484,296
586.93945,55.935112,28.455168,296
304.07626,75.201797,30.514034,296
1145.1249,64.018784,31.627934,296
460.93857,47.988483,32.959587,296
313.82886,66.017654,32.484791,296
309.1749,6.5253325,37.773666,296
320.78412,52.976631,39.58931,296
394.79263,73.766754,40.818886,296
591.03009,60.800602,42.794807,296
514.61169,68.333511,41.911884,296
1262.4589,36.367397,43.269695,296
399.98413,57.33419,44.535706,296
1003.4315,59.792404,45.548611,296
303.97729,15.49736,48.747875,296
1287.8099,49.239788,51.427204,296
723.81158,6.3827572,52.010296,296
2223.323,65.942467,52.810673,296
1105.1361,3.4811554,53.526718,296
1158.5424,51.322861,53.798939,296
813.27039,2.6819012,61.534771,296
1786.0966,9.7065897,63.754173,296
1690.293,14.938941,63.830986,296
4651.0327,21.71487,63.676453,296
3061.4343,22.795692,63.870155,296
2779.5605,45.287628,63.702576,296
747.63696,55.969067,64.298042,296
1053.797,72.484703,64.209145,296
3884.3362,2.2962785,66.161781,296
1022.7206,66.646294,68.261711,296
317.06772,40.166187,69.470482,296
472.32358,38.828461,72.455681,296
2972.4229,49.805168,74.742455,296
499.82156,54.848484,75.184204,296
353.31473,69.033424,74.57309,296
345.14789,36.010426,78.054909,296
2499.2644,45.152733,81.830009,296
954.41876,49.892361,82.679703,296
304.66187,56.487202,84.730309,296
1232.5094,37.847084,85.675537,296
736.48712,36.281445,87.817329,296
309.92108,44.363785,88.049911,296
375.9747,59.698776,88.180458,296
2274.2356,53.291302,88.741852,296
357.18066,67.65625,89.642349,296
356.89975,8.8242016,90.973709,296
831.75995,43.533527,93.918823,296
1710.0791,8.8639593,95.237259,296
674.81104,52.148979,96.870399,296
939.67957,47.085094,97.854004,296
2658.3499,5.1576576,100.36758,296
731.56519,56.67392,99.909714,296
389.98047,4.7824168,104.53987,296
2026.3145,8.690382,104.72737,296
333.25757,13.724946,104.54503,296
719.91077,51.429867,104.92729,296
508.53189,29.410166,106.99864,296
1006.4814,44.511738,107.0066,296
391.57123,48.030552,108.16012,296
557.83691,8.7154379,107.82686,296
1687.8427,22.178181,108.96799,296
562.94873,23.451145,113.92927,296
469.89478,55.016617,113.50569,296
301.65152,72.749191,5.1792607,297
481.68451,19.807528,8.221509,297
601.13379,23.637781,7.1236629,297
1282.1444,20.219809,9.6631432,297
343.16113,11.949054,14.55165,297
408.9744,45.645264,14.006841,297
403.35364,51.51207,16.401861,297
498.07053,10.564751,17.714136,297
615.86267,19.501015,18.051746,297
580.27679,15.221268,19.910362,297
638.82269,43.325016,19.381344,297
364.3707,24.432175,19.652641,297
